tenant,deal_id,hubspot_deal_id,action,reason,old_value,new_value,collision_deal_id,collision_hubspot_deal_id
office_dallas,50d532ae-cee5-5c9c-884c-d68aa6485fa7,43373917072,SKIP,no preserved value,,,,
office_dallas,51efa4f6-833c-5b52-8abe-83a75c39c601,,SKIP,no preserved value,,,,
office_dallas,52040f27-cbb5-5904-bbe5-0ed85ce9dd72,38960329631,SKIP,legacy format,,KMAASPAINT,,
office_dallas,52226bc1-f5a3-559f-ae9c-c34191bfd9b9,217561632505,SKIP,legacy format,,TMVILROOF,,
office_dallas,53178e97-4b8d-58e6-9e68-1202c54bd052,240974486208,SKIP,legacy format,,2-TPL3-121525,,
office_dallas,5320bb59-4379-5975-bd20-982c1c5a1798,38601769351,SKIP,legacy format,,ASRPMJNMB,,
office_dallas,53acc617-6331-586c-9b71-8875e0b8d5f0,195158265569,SKIP,legacy format,,DBPAPRSVLV,,
office_dallas,54e7fb4f-33ba-569b-a0eb-7b42fc13331f,43013818142,SKIP,legacy format,,1-LGP.#1-090425,,
office_dallas,54eed2c6-510a-52cd-a223-35886337daa4,43156477601,SKIP,legacy format,,TMPREXTCARP,,
office_dallas,5543ff47-ab97-5493-a41c-06bc77c1f25f,34689147263,SKIP,no preserved value,,,,
office_dallas,5634023a-6dfa-5b2c-9834-39a310487c9d,175831456504,SKIP,legacy format,,KMHENLAD,,
office_dallas,57455241-168d-5dda-ad6f-8c2e5de305f3,37423399941,SKIP,legacy format,,TMWCSLINSU,,
office_dallas,5ad81aa3-e9c0-57a0-ade9-b4aaa9e8007a,43948381353,SKIP,legacy format,,KMLPCORRID,,
office_dallas,5bc3ac0f-6cfb-57b1-b522-56efba92ff27,39900363374,SKIP,legacy format,,ASTJCRPTRY,,
office_dallas,5c96a47a-a935-573a-8102-1bf0134dc1c3,175006161631,SKIP,legacy format,,2-CWS.1-101325,,
office_dallas,5d0f2cd4-d186-514a-94ea-c99b262447d3,35461926749,SKIP,legacy format,,CBBILTLAND,,
office_dallas,5dbf639d-7573-5081-9eac-9009164a4d9b,35185529380,SKIP,legacy format,,HSHPLPAIN2,,
office_dallas,5dd3f2bc-a392-5a9c-85c6-f4c56f0c0c09,38791326784,SKIP,legacy format,,TH377PARKC,,
office_dallas,5de515b3-d771-5eb1-b1b5-5b6e14ac254d,32961269766,SKIP,legacy format,,AS13THOLIVE,,
office_dallas,5e702636-1ee7-551c-bf2c-280157b96e96,38485446499,SKIP,legacy format,,ASRTRROOFS,,
office_dallas,5ecbb89f-421f-5ae4-bdae-44b22adb36f8,41442434394,SKIP,legacy format,,KMLAKEVILLAGEROOF,,
office_dallas,6140bcdb-0f0f-5b96-a3e0-2c6529f22dae,35185529237,SKIP,legacy format,,HSHPLCARPT,,
office_dallas,61507801-3f61-54e1-a7f4-5adec8c89491,40249383469,SKIP,legacy format,,JHVOLARWINDOWS,,
office_dallas,6184d415-354c-58fb-9124-3809ebfaf1ef,182837915331,SKIP,legacy format,,1-SVE.1.-101025,,
office_dallas,61ab8591-ca86-5510-87f1-eef95cbe5278,173704025816,SKIP,no preserved value,,,,
office_dallas,627050fb-ee68-5044-a858-aa762b24abf1,35455366792,SKIP,legacy format,,JHSORETCRT,,
office_dallas,63076d5c-65df-551f-adc5-a6ed2b43c8ae,38584914791,SKIP,legacy format,,ASLWCARPEN,,
office_dallas,64eef4c9-2c30-5185-a98f-fc8ab8fd1842,39236127263,SKIP,legacy format,,DWRNAREPAI,,
office_dallas,65ee64e6-836d-52fa-99be-10698195dfc0,41883669882,SKIP,legacy format,,TMTPLHVAC,,
office_dallas,663d2842-9e8b-55aa-9c6d-5c4e3e1f62f2,40832630051,SKIP,legacy format,,TM511ELECTRIC,,
office_dallas,667158c8-e441-5d17-871f-a2fb260a1963,237649380037,SKIP,legacy format,,DBQWFNDTIN,,
office_dallas,6687bed9-4213-5d78-aa84-2388e3aec807,212696300223,SKIP,legacy format,,2-NLW1-111025,,
office_dallas,66cf3e19-d8a5-576e-8fc1-5193e4a6448f,39659277992,SKIP,legacy format,,KMWATERTRIP,,
office_dallas,67629152-5ab9-50ed-8f15-e45742dd1bae,43274238253,SKIP,legacy format,,2-301-Greystar-090325,,
office_dallas,67b691e5-8f68-5693-91f6-e90e313298fa,258137851581,SKIP,legacy format,,2-CAR4-011626,,
office_dallas,69c9dab7-317f-53a9-91c0-cdaed3e266f5,43663201098,SKIP,legacy format,,TMCBSDD,,
office_dallas,6a14a8f5-4dda-5f14-86ea-874cbb6aa019,173703281353,SKIP,legacy format,,TMTTSTARP1,,
office_dallas,6a526ea6-430a-5158-bd03-65f304fd1a54,35753414055,SKIP,legacy format,,ASDYSTORAG,,
office_dallas,6a52b591-7ac7-5800-956e-c1ca6f3bf7e5,246923474663,SKIP,legacy format,,2-CSA13-122325,,
office_dallas,6a79492e-b712-5583-8d42-df70d79ca6f4,197687764725,SKIP,legacy format,,TMCRCCON,,
office_dallas,6acae838-6397-56d1-88c1-a883dfe5d394,196631965421,SKIP,legacy format,,4-EPA1-103125,,
office_dallas,6bfbd68c-b9d8-58fd-9c05-1f381914132d,41438031219,SKIP,legacy format,,CBPIKEPILL,,
office_dallas,6c4477d9-131e-5df9-b750-a809c89b038e,38465482560,SKIP,legacy format,,KMFQEXTRENO,,
office_dallas,6d6d03b9-3f8b-5ded-9b32-342b1e39f635,256809062075,SKIP,legacy format,,2-TLP5,,
office_dallas,6da6520a-5ff6-5009-846c-0df17aaa94e6,175830017742,SKIP,legacy format,,DFW-1-00126-AZ,,
office_dallas,6ea343df-1653-5ef3-91d1-ed9d60a0ba24,175110088417,SKIP,no preserved value,,,,
office_dallas,70adce31-9bc3-5ef1-a98e-c06e1d39aa7c,,SKIP,no preserved value,,,,
office_dallas,726ccd96-5342-5489-b242-e67a76196ebd,224457071326,SKIP,legacy format,,2-TOT1-112125,,
office_dallas,729b3aee-90ef-5570-8284-9622484e9f5b,35264837401,SKIP,legacy format,,TMGRGUTTER,,
office_dallas,7311f73e-45b1-5c74-8b4a-b7d3a448acb6,217560925936,SKIP,legacy format,,2-R@371-111225,,
office_dallas,75899296-5205-5b8a-970f-7153f1244937,39257888081,SKIP,legacy format,,DWRNAREPAI,,
office_dallas,76f155aa-dd8f-52a9-88a7-411ca41fc704,41338415726,SKIP,no preserved value,,,,
office_dallas,786d2280-df5d-5fd8-b9e3-c49aa8404cbc,192519528147,SKIP,legacy format,,TMWOEDRAIN,,
office_dallas,78b35845-7b6b-5255-acfa-c4d223140e88,203838410426,SKIP,legacy format,,4-JOV1-110325,,
office_dallas,7a3126cf-3a87-59f9-9b64-1b52fa4d76f7,43265064331,SKIP,legacy format,,KMABBBALC,,
office_dallas,7af08c5a-4867-58a2-ba9e-40daec9d87cf,39369301385,SKIP,legacy format,,KMESTATESDRAINS,,
office_dallas,7c393c03-25f6-5fb8-87aa-4a00af585900,32954400281,SKIP,legacy format,,ASRNAFIRE,,
office_dallas,7caafbf9-0fdb-52bf-8392-be9925a0e70e,221599584969,SKIP,legacy format,,TMWOEUNITS,,
office_dallas,7cb4fa19-b7b3-5d27-81a3-214dafb46146,43524436117,SKIP,legacy format,,KMRLRAILIN,,
office_dallas,7da2642b-7b7d-5550-9557-f919ff1be38c,173499378383,SKIP,legacy format,,KMMBRFLDOG,,
office_dallas,7dfcaeab-0901-5527-96ef-2c5d4ea136d6,41332918412,SKIP,legacy format,,KMUNSTRFRT,,
office_dallas,7f7aac83-afde-52b8-92da-981f57922d94,231226959565,SKIP,legacy format,,TMTWCINTER,,
office_dallas,802c2efa-3c3f-5721-8566-d13b79928f7e,37181126256,SKIP,legacy format,,AWDENEWAPT,,
office_dallas,81a17495-379a-51f8-ac4a-84ceb5277c3b,204627995347,SKIP,legacy format,,TMWWPICKLE,,
office_dallas,831ba989-321f-5e7f-b75b-6c4954325abf,35753414505,SKIP,legacy format,,ASMCORRIDR,,
office_dallas,838442b9-ce47-505e-b77a-9882ed812f7b,169108971249,SKIP,legacy format,,2-TLV1-100125,,
office_dallas,841562c9-319f-5492-9c0a-718bc14c8fac,41514325405,SKIP,legacy format,,JHTERPIPE,,
office_dallas,871c06a7-cc5b-5634-a975-448a884934f3,38227064505,SKIP,legacy format,,TMMIDDEMO,,
office_dallas,874e54ef-8bb6-5ed6-89b2-e4e0dbf6bb76,41345191287,SKIP,legacy format,,CBFAIRPARK,,
office_dallas,887defb3-521e-53cd-989d-ed80bdfd7b2e,35185484391,SKIP,legacy format,,TMCTWATER,,
office_dallas,88996c81-30ed-5ccf-a79d-7d4d7df9f65c,239421163244,SKIP,legacy format,,2-DDC1-120525,,
office_dallas,8a926dc9-23a3-5a82-8046-938682cc55cb,43898929285,SKIP,legacy format,,TMMPROOFRP,,
office_dallas,8baf4166-5b75-513a-86d3-c711a93bbae3,38370146480,SKIP,legacy format,,ASRPMEVPKR,,
office_dallas,8bd868ab-1263-548e-9345-8d45d2362475,191858232020,SKIP,legacy format,,TMWOEFOUNDATION,,
office_dallas,8c2df8de-a4f5-54cf-b1b2-5b121d6a0ec9,35751366689,SKIP,legacy format,,TMSLSTAIRS,,
office_dallas,907ddda6-0693-5bdb-8834-743a59dc060b,43331337292,SKIP,legacy format,,TMABBEROOF,,
office_dallas,913b801e-0320-57c0-bc49-65dccb72772c,42956423988,SKIP,legacy format,,1-PKH-#1RPM-091225,,
office_dallas,92862d11-24e7-51dd-a4a6-755a86525bfa,38842695287,SKIP,legacy format,,THIREGWFRF,,
office_dallas,9390c368-3b59-56fd-bed4-5a44d5c8077e,36935325739,SKIP,legacy format,,ASCSMLEASE,,
office_dallas,93aaebd7-1b32-5277-bce8-df6e3efd3999,37269946539,SKIP,legacy format,,TH301RFGRP,,
office_dallas,9454e10d-7c05-51b4-b84b-9149ad8dda3e,41502765569,SKIP,no preserved value,,,,
office_dallas,94cdfab3-7336-5f0a-b36e-f4b45139752d,37313946534,SKIP,legacy format,,TMTFORCEBATHROOM,,
office_dallas,96d39275-2b23-53a6-a5bb-50e579784919,224454342381,SKIP,legacy format,,DBCSCONCRT,,
office_dallas,974f009d-cf64-5cd8-92ef-7fd09391a75c,40982045471,SKIP,legacy format,,CBFAIRMOUNTGARPAINT,,
office_dallas,98a4e93c-1b42-5b58-a5b8-75f34571a06c,35188930401,SKIP,legacy format,,ASHPLPAINT,,
